epoch,batch,loss_total,loss_rot,loss_scale,mAP15,mAP30
1,400,0.3919898271560669,0.37564873695373535,0.016341092064976692,0.75,0.75
1,401,0.9515437483787537,0.9364051818847656,0.01513855904340744,0.25,0.375
1,402,0.23382236063480377,0.22370383143424988,0.010118522681295872,0.625,0.875
1,403,0.9285523891448975,0.9062102437019348,0.022342119365930557,0.375,0.375
1,404,0.7463106513023376,0.737751305103302,0.008559323847293854,0.5,0.5
1,405,0.9219253063201904,0.9137995839118958,0.008125701919198036,0.375,0.375
1,406,0.3692644536495209,0.35690203309059143,0.012362433597445488,0.75,0.75
1,407,0.38559725880622864,0.3690760135650635,0.016521237790584564,0.75,0.75
1,408,0.5756336450576782,0.5639655590057373,0.011668102815747261,0.5,0.625
1,409,0.3885294198989868,0.3779519498348236,0.01057747658342123,0.75,0.75
1,410,0.8452062606811523,0.8384522199630737,0.006754027679562569,0.375,0.375
1,411,0.6035414934158325,0.598909318447113,0.004632156807929277,0.5,0.5
1,412,0.5039417743682861,0.49332529306411743,0.010616490617394447,0.625,0.625
1,413,0.5516928434371948,0.5486718416213989,0.003020977135747671,0.625,0.625
1,414,0.4366070330142975,0.42621850967407227,0.010388510301709175,0.625,0.625
1,415,1.0938717126846313,1.0865695476531982,0.007302155718207359,0.25,0.25
1,416,0.9226003885269165,0.9129223823547363,0.009678000584244728,0.375,0.375
1,417,0.9356493353843689,0.9121537804603577,0.02349553443491459,0.375,0.375
1,418,0.4196039140224457,0.41292452812194824,0.006679396610707045,0.625,0.625
1,419,0.9434289932250977,0.9263400435447693,0.017088931053876877,0.25,0.375
1,420,0.948488175868988,0.9403000473976135,0.008188134990632534,0.25,0.375
1,421,0.6347565054893494,0.630223274230957,0.00453323544934392,0.375,0.5
1,422,0.7439926862716675,0.7312722206115723,0.012720437720417976,0.5,0.5
1,423,0.40099605917930603,0.38962239027023315,0.011373667046427727,0.5,0.625
1,424,0.9106227159500122,0.906810462474823,0.0038122511468827724,0.375,0.375
1,425,0.5580812096595764,0.5525078773498535,0.00557332718744874,0.625,0.625
1,426,0.8503795862197876,0.8465335369110107,0.003846045583486557,0.375,0.375
1,427,0.5604293942451477,0.5468263626098633,0.013603048399090767,0.625,0.625
1,428,0.7450954914093018,0.7369595766067505,0.00813593715429306,0.5,0.5
1,429,0.5001259446144104,0.4854673743247986,0.014658589847385883,0.5,0.625
1,430,0.37749388813972473,0.36737632751464844,0.010117548517882824,0.75,0.75
1,431,0.7734445929527283,0.7672025561332703,0.006242015399038792,0.375,0.375
1,432,0.6276842355728149,0.6109794974327087,0.016704723238945007,0.375,0.5
1,433,0.407541424036026,0.39730486273765564,0.010236561298370361,0.625,0.75
1,434,0.3338550329208374,0.31824037432670593,0.015614666044712067,0.625,0.75
1,435,0.5716593265533447,0.5670996308326721,0.0045597143471241,0.5,0.625
1,436,1.3337715864181519,1.3103282451629639,0.023443322628736496,0.0,0.0
1,437,0.0296405628323555,0.023148363456130028,0.006492200307548046,0.75,1.0
1,438,0.5676714777946472,0.5532545447349548,0.01441693864762783,0.625,0.625
1,439,0.7549899816513062,0.7442951798439026,0.010694801807403564,0.375,0.5
1,440,0.9395170211791992,0.9146741032600403,0.024842943996191025,0.375,0.375
1,441,0.9213091135025024,0.9092928767204285,0.012016255408525467,0.375,0.375
1,442,0.7401237487792969,0.7335084676742554,0.0066152592189610004,0.5,0.5
1,443,0.7454272508621216,0.7403104901313782,0.0051167686469852924,0.5,0.5
1,444,0.6981307864189148,0.6888585090637207,0.009272304363548756,0.5,0.5
1,445,1.094709038734436,1.0815787315368652,0.013130344450473785,0.25,0.25
1,446,0.7000669836997986,0.6852477788925171,0.014819206669926643,0.5,0.5
1,447,0.3691156506538391,0.3658360540866852,0.003279595635831356,0.75,0.75
1,448,0.2038397192955017,0.1910778135061264,0.012761911377310753,0.875,0.875
1,449,0.5730324387550354,0.5594542622566223,0.013578150421380997,0.5,0.625
1,450,0.5903871655464172,0.5816780924797058,0.008709083311259747,0.5,0.5
1,451,0.39513540267944336,0.38860660791397095,0.006528802216053009,0.625,0.75
1,452,0.5608202219009399,0.5487439632415771,0.012076253071427345,0.625,0.625
1,453,0.7417367100715637,0.736230731010437,0.005505950190126896,0.25,0.5
1,454,0.579633355140686,0.553942084312439,0.02569124847650528,0.625,0.625
1,455,0.9299243688583374,0.8957828283309937,0.03414156660437584,0.25,0.375
1,456,0.5841699242591858,0.5777084231376648,0.006461473647505045,0.5,0.625
1,457,0.3956521451473236,0.379886269569397,0.015765871852636337,0.75,0.75
1,458,0.5632607340812683,0.5513118505477905,0.011948863975703716,0.625,0.625
1,459,0.5706133246421814,0.5592283606529236,0.011384954676032066,0.5,0.625
1,460,0.7648823261260986,0.7489289045333862,0.01595340482890606,0.375,0.5
1,461,0.8864803314208984,0.8607034683227539,0.02577689290046692,0.375,0.375
1,462,0.614504337310791,0.6015029549598694,0.013001380488276482,0.5,0.5
1,463,0.5616540908813477,0.5572093725204468,0.004444718360900879,0.625,0.625
1,464,0.7443217039108276,0.7222427725791931,0.022078949958086014,0.375,0.5
1,465,0.7355926036834717,0.7183144092559814,0.01727818325161934,0.375,0.5
1,466,0.5260347127914429,0.5150471925735474,0.010987541638314724,0.625,0.625
1,467,0.5949870347976685,0.5871140956878662,0.007872918620705605,0.25,0.625
1,468,0.023597046732902527,0.018671439960598946,0.004925606772303581,0.875,1.0
1,469,0.5029956698417664,0.49060529470443726,0.012390347197651863,0.5,0.625
1,470,0.37982887029647827,0.3712489604949951,0.008579910732805729,0.75,0.75
1,471,1.0967029333114624,1.0871388912200928,0.00956403836607933,0.25,0.25
1,472,0.9704050421714783,0.9600142240524292,0.010390819050371647,0.25,0.25
1,473,0.4098634421825409,0.38662582635879517,0.02323761396110058,0.625,0.75
1,474,0.6036323308944702,0.5870211124420166,0.016611237078905106,0.5,0.5
1,475,0.7506862878799438,0.740382194519043,0.010304096154868603,0.5,0.5
1,476,0.745760977268219,0.7351046204566956,0.010656376369297504,0.375,0.5
1,477,1.0374301671981812,1.024629831314087,0.012800391763448715,0.25,0.25
1,478,0.9228020310401917,0.9090000987052917,0.013801919296383858,0.375,0.375
1,479,0.8462015986442566,0.8359049558639526,0.010296644642949104,0.25,0.375
1,480,0.7575199604034424,0.7391161322593689,0.018403848633170128,0.375,0.5
1,481,0.5635550618171692,0.5535830855369568,0.009971982799470425,0.625,0.625
1,482,0.5514897704124451,0.5474490523338318,0.0040407185442745686,0.625,0.625
1,483,0.5716380476951599,0.5686615109443665,0.0029765432700514793,0.5,0.625
1,484,0.9279246926307678,0.9093787670135498,0.01854594424366951,0.375,0.375
1,485,0.5592265725135803,0.5473078489303589,0.011918710544705391,0.625,0.625
1,486,0.540442168712616,0.5326559543609619,0.007786201313138008,0.625,0.625
1,487,0.8048014640808105,0.7828616499900818,0.021939821541309357,0.25,0.375
1,488,0.5772176384925842,0.5725671052932739,0.004650527611374855,0.375,0.625
1,489,1.0363389253616333,1.0273010730743408,0.009037887677550316,0.125,0.25
1,490,0.9018720388412476,0.8863129019737244,0.015559113584458828,0.375,0.375
1,491,0.6696364879608154,0.661576509475708,0.008059986867010593,0.5,0.5
1,492,0.5637140870094299,0.5589927434921265,0.004721362609416246,0.625,0.625
1,493,0.013016406446695328,0.0039610653184354305,0.00905534066259861,1.0,1.0
1,494,0.6074609160423279,0.5953554511070251,0.01210545189678669,0.5,0.5
1,495,0.21662792563438416,0.20129568874835968,0.015332232229411602,0.875,0.875
1,496,0.540686309337616,0.5250712037086487,0.015615126118063927,0.5,0.625
